category,discounted_price,original_price,rating,discount_pct,price_ending,pricing_type,units_sold
"Sports, Books and More",297.0,599.0,3.9,50.41736227045075,97.0,Other,257
"Sports, Books and More",299.0,599.0,4.6,50.08347245409015,99.0,Charm,237
"Sports, Books and More",321.0,1195.0,3.9,73.13807531380753,21.0,Other,409
"Sports, Books and More",399.0,1299.0,4.0,69.28406466512702,99.0,Charm,70
"Sports, Books and More",479.0,999.0,3.8,52.052052052052055,79.0,Other,465
"Sports, Books and More",429.0,2999.0,3.7,85.69523174391463,29.0,Other,139
"Sports, Books and More",355.0,1000.0,4.3,64.5,55.0,Other,174
"Sports, Books and More",369.0,1299.0,4.0,71.59353348729792,69.0,Other,306
"Sports, Books and More",320.0,520.0,4.0,38.46153846153847,20.0,Other,402
"Sports, Books and More",525.0,1899.0,3.5,72.35387045813586,25.0,Other,331
"Sports, Books and More",249.0,599.0,4.4,58.43071786310517,49.0,Other,113
"Sports, Books and More",349.0,1499.0,4.0,76.71781187458305,49.0,Other,365
"Sports, Books and More",269.0,899.0,3.7,70.07786429365962,69.0,Other,308
"Sports, Books and More",5799.0,12000.0,3.8,51.675000000000004,99.0,Charm,80
"Sports, Books and More",319.0,999.0,4.1,68.06806806806807,19.0,Other,67
"Sports, Books and More",399.0,1299.0,4.0,69.28406466512702,99.0,Charm,365
"Sports, Books and More",349.0,799.0,3.7,56.32040050062578,49.0,Other,248
"Sports, Books and More",321.0,999.0,4.1,67.86786786786787,21.0,Other,497
"Sports, Books and More",312.0,999.0,4.2,68.76876876876878,12.0,Other,136
"Sports, Books and More",415.0,1299.0,4.0,68.05234795996921,15.0,Other,79
"Sports, Books and More",449.0,1999.0,4.1,77.53876938469234,49.0,Other,156
"Sports, Books and More",249.0,349.0,4.0,28.653295128939828,49.0,Other,249
"Sports, Books and More",105.0,399.0,4.3,73.68421052631578,5.0,Other,398
"Sports, Books and More",59.0,299.0,3.8,80.2675585284281,59.0,Other,325
"Sports, Books and More",105.0,399.0,4.3,73.68421052631578,5.0,Other,178
"Sports, Books and More",105.0,299.0,4.0,64.88294314381271,5.0,Other,441
"Sports, Books and More",199.0,599.0,3.8,66.7779632721202,99.0,Charm,301
"Sports, Books and More",499.0,999.0,2.8,50.050050050050054,99.0,Charm,476
"Sports, Books and More",249.0,650.0,4.2,61.69230769230769,49.0,Other,137
"Sports, Books and More",299.0,320.0,4.2,6.5625,99.0,Charm,363
"Sports, Books and More",105.0,399.0,4.3,73.68421052631578,5.0,Other,300
"Sports, Books and More",4981.0,7730.0,3.5,35.5627425614489,81.0,Other,258
"Sports, Books and More",222.0,899.0,3.9,75.3058954393771,22.0,Other,52
"Sports, Books and More",360.0,399.0,3.9,9.774436090225564,60.0,Other,212
"Sports, Books and More",219.0,320.0,4.4,31.5625,19.0,Other,108
"Sports, Books and More",269.0,299.0,4.1,10.033444816053512,69.0,Other,188
"Sports, Books and More",350.0,500.0,4.1,30.0,50.0,Other,129
"Sports, Books and More",225.0,499.0,4.2,54.90981963927856,25.0,Other,466
"Sports, Books and More",643.0,799.0,4.2,19.524405506883603,43.0,Other,375
"Sports, Books and More",319.0,399.0,4.2,20.050125313283207,19.0,Other,298
"Sports, Books and More",179.0,499.0,4.2,64.12825651302605,79.0,Other,269
"Sports, Books and More",309.0,1200.0,4.0,74.25,9.0,Other,194
"Sports, Books and More",319.0,430.0,4.0,25.813953488372093,19.0,Other,55
"Sports, Books and More",254.0,1999.0,3.5,87.2936468234117,54.0,Other,427
"Sports, Books and More",235.0,320.0,4.3,26.5625,35.0,Other,113
"Sports, Books and More",449.0,2499.0,4.1,82.0328131252501,49.0,Other,389
"Sports, Books and More",199.0,330.0,4.3,39.696969696969695,99.0,Charm,381
"Sports, Books and More",265.0,1799.0,3.8,85.26959421901056,65.0,Other,220
"Sports, Books and More",364.0,900.0,4.2,59.55555555555555,64.0,Other,427
"Sports, Books and More",389.0,699.0,4.3,44.34907010014306,89.0,Other,472
"Sports, Books and More",344.0,900.0,4.2,61.77777777777778,44.0,Other,235
"Sports, Books and More",365.0,990.0,4.0,63.13131313131313,65.0,Other,185
"Sports, Books and More",270.0,650.0,3.8,58.46153846153847,70.0,Other,274
"Sports, Books and More",364.0,650.0,4.2,44.0,64.0,Other,411
"Sports, Books and More",199.0,320.0,4.4,37.8125,99.0,Charm,88
"Sports, Books and More",285.0,590.0,3.3,51.69491525423729,85.0,Other,416
"Sports, Books and More",119.0,185.0,4.1,35.67567567567568,19.0,Other,98
"Sports, Books and More",399.0,1599.0,3.7,75.046904315197,99.0,Charm,205
"Sports, Books and More",399.0,1499.0,3.6,73.3822548365577,99.0,Charm,415
"Sports, Books and More",349.0,645.0,4.2,45.89147286821705,49.0,Other,370
"Sports, Books and More",697.0,999.0,4.2,30.23023023023023,97.0,Other,227
"Sports, Books and More",872.0,1449.0,4.2,39.82056590752243,72.0,Other,315
"Sports, Books and More",660.0,1999.0,3.9,66.98349174587294,60.0,Other,333
"Sports, Books and More",435.0,699.0,3.8,37.76824034334764,35.0,Other,358
"Sports, Books and More",525.0,999.0,3.9,47.44744744744745,25.0,Other,396
"Sports, Books and More",505.0,2080.0,3.8,75.72115384615384,5.0,Other,363
"Sports, Books and More",599.0,1199.0,3.4,50.0417014178482,99.0,Charm,482
"Sports, Books and More",3449.0,6999.0,4.0,50.72153164737819,49.0,Other,163
"Sports, Books and More",496.0,1999.0,3.8,75.18759379689844,96.0,Other,412
"Sports, Books and More",619.0,1199.0,3.9,48.37364470391993,19.0,Other,73
"Sports, Books and More",302.0,399.0,3.9,24.31077694235589,2.0,Other,459
"Sports, Books and More",3486.0,12999.0,4.1,73.18255250403877,86.0,Other,197
"Sports, Books and More",445.0,1999.0,3.2,77.73886943471736,45.0,Other,98
"Sports, Books and More",293.0,600.0,3.9,51.16666666666667,93.0,Other,275
"Sports, Books and More",436.0,1299.0,3.8,66.43571978444957,36.0,Other,382
"Sports, Books and More",2099.0,3599.0,4.0,41.678243956654626,99.0,Charm,125
"Sports, Books and More",244.0,249.0,4.0,2.0080321285140563,44.0,Other,143
"Sports, Books and More",551.0,599.0,3.9,8.013355592654424,51.0,Other,336
"Sports, Books and More",1908.0,3999.0,3.5,52.288072018004506,8.0,Other,337
"Sports, Books and More",1599.0,2999.0,4.0,46.68222740913638,99.0,Charm,206
"Sports, Books and More",212.0,245.0,4.0,13.46938775510204,12.0,Other,151
"Sports, Books and More",459.0,549.0,4.5,16.39344262295082,59.0,Other,262
"Sports, Books and More",480.0,2195.0,4.1,78.13211845102505,80.0,Other,199
"Sports, Books and More",1049.0,1499.0,3.9,30.020013342228154,49.0,Other,262
"Sports, Books and More",1099.0,2999.0,4.4,63.354451483827944,99.0,Charm,277
"Sports, Books and More",2033.0,3999.0,4.1,49.16229057264316,33.0,Other,224
"Sports, Books and More",716.0,1199.0,4.4,40.283569641367805,16.0,Other,480
"Sports, Books and More",228.0,275.0,3.9,17.09090909090909,28.0,Other,351
"Sports, Books and More",283.0,399.0,4.0,29.07268170426065,83.0,Other,390
"Sports, Books and More",979.0,3799.0,3.8,74.23006054224795,79.0,Other,198
"Sports, Books and More",460.0,1999.0,3.7,76.98849424712357,60.0,Other,483
"Sports, Books and More",429.0,1190.0,2.9,63.949579831932766,29.0,Other,339
"Sports, Books and More",435.0,1699.0,3.8,74.39670394349618,35.0,Other,180
"Sports, Books and More",439.0,1025.0,3.8,57.17073170731707,39.0,Other,403
"Sports, Books and More",445.0,1965.0,3.7,77.35368956743002,45.0,Other,276
"Sports, Books and More",798.0,6599.0,3.7,87.9072586755569,98.0,Other,318
"Sports, Books and More",1351.0,3099.0,4.3,56.40529202968699,51.0,Other,388
"Sports, Books and More",1519.0,2299.0,4.0,33.92779469334493,19.0,Other,255
"Sports, Books and More",294.0,809.0,3.8,63.658838071693445,94.0,Other,116
"Sports, Books and More",283.0,1499.0,3.5,81.12074716477652,83.0,Other,87
"Sports, Books and More",185.0,990.0,4.1,81.31313131313132,85.0,Other,209
"Sports, Books and More",660.0,3598.0,3.9,81.65647581989994,60.0,Other,362
"Sports, Books and More",199.0,699.0,4.0,71.5307582260372,99.0,Charm,259
"Sports, Books and More",189.0,999.0,4.0,81.08108108108108,89.0,Other,393
"Sports, Books and More",225.0,1299.0,4.2,82.67898383371825,25.0,Other,432
"Sports, Books and More",169.0,990.0,4.1,82.92929292929293,69.0,Other,105
"Sports, Books and More",169.0,599.0,4.1,71.78631051752922,69.0,Other,403
"Sports, Books and More",699.0,3600.0,5.0,80.58333333333333,99.0,Charm,124
"Sports, Books and More",199.0,725.0,4.0,72.55172413793105,99.0,Charm,298
"Sports, Books and More",197.0,799.0,4.0,75.3441802252816,97.0,Other,65
"Sports, Books and More",189.0,1299.0,4.1,85.45034642032333,89.0,Other,386
"Sports, Books and More",522.0,2800.0,4.0,81.35714285714286,22.0,Other,88
"Sports, Books and More",1499.0,2000.0,4.0,25.05,99.0,Charm,489
"Sports, Books and More",189.0,599.0,3.9,68.44741235392321,89.0,Other,423
"Sports, Books and More",185.0,1020.0,4.0,81.86274509803921,85.0,Other,99
"Sports, Books and More",3368.0,6800.0,4.1,50.47058823529412,68.0,Other,180
"Sports, Books and More",189.0,1299.0,4.0,85.45034642032333,89.0,Other,376
"Sports, Books and More",499.0,1099.0,4.2,54.5950864422202,99.0,Charm,275
"Sports, Books and More",225.0,999.0,4.1,77.47747747747748,25.0,Other,439
"Sports, Books and More",299.0,999.0,4.1,70.07007007007007,99.0,Charm,79
"Sports, Books and More",185.0,1299.0,4.0,85.75827559661278,85.0,Other,325
"Sports, Books and More",199.0,999.0,4.0,80.08008008008008,99.0,Charm,75
"Sports, Books and More",449.0,1499.0,3.7,70.04669779853235,49.0,Other,65
"Sports, Books and More",3368.0,6800.0,3.3,50.47058823529412,68.0,Other,232
"Sports, Books and More",275.0,999.0,3.9,72.47247247247248,75.0,Other,149
"Sports, Books and More",169.0,499.0,4.3,66.13226452905812,69.0,Other,388
"Sports, Books and More",412.0,999.0,4.0,58.75875875875876,12.0,Other,234
"Sports, Books and More",249.0,699.0,4.0,64.37768240343348,49.0,Other,91
"Sports, Books and More",335.0,799.0,3.9,58.072590738423024,35.0,Other,396
"Sports, Books and More",185.0,999.0,4.3,81.48148148148148,85.0,Other,76
"Sports, Books and More",489.0,999.0,4.1,51.051051051051054,89.0,Other,58
"Sports, Books and More",199.0,899.0,4.2,77.8642936596218,99.0,Charm,210
"Sports, Books and More",349.0,1590.0,4.2,78.0503144654088,49.0,Other,377
"Sports, Books and More",275.0,699.0,4.1,60.65808297567954,75.0,Other,393
"Sports, Books and More",189.0,1299.0,4.0,85.45034642032333,89.0,Other,264
"Sports, Books and More",629.0,2600.0,4.1,75.8076923076923,29.0,Other,64
"Sports, Books and More",509.0,1999.0,4.1,74.53726863431716,9.0,Other,341
"Sports, Books and More",189.0,1299.0,4.1,85.45034642032333,89.0,Other,161
"Sports, Books and More",279.0,1299.0,4.1,78.52193995381063,79.0,Other,215
"Sports, Books and More",299.0,1299.0,4.1,76.98229407236336,99.0,Charm,161
"Sports, Books and More",199.0,399.0,4.0,50.125313283208015,99.0,Charm,112
"Sports, Books and More",499.0,1199.0,4.2,58.381984987489574,99.0,Charm,117
"Sports, Books and More",199.0,449.0,4.3,55.67928730512249,99.0,Charm,64
"Sports, Books and More",199.0,299.0,4.2,33.44481605351171,99.0,Charm,215
"Sports, Books and More",152.0,299.0,4.1,49.163879598662206,52.0,Other,363
"Sports, Books and More",499.0,1095.0,4.4,54.42922374429223,99.0,Charm,158
"Sports, Books and More",179.0,249.0,4.1,28.11244979919679,79.0,Other,340
"Sports, Books and More",329.0,799.0,4.7,58.82352941176471,29.0,Other,485
"Sports, Books and More",199.0,299.0,4.2,33.44481605351171,99.0,Charm,356
"Sports, Books and More",251.0,529.0,4.2,52.55198487712666,51.0,Other,228
"Sports, Books and More",139.0,799.0,4.1,82.60325406758447,39.0,Other,64
"Sports, Books and More",299.0,599.0,4.7,50.08347245409015,99.0,Charm,426
"Sports, Books and More",199.0,299.0,4.2,33.44481605351171,99.0,Charm,486
"Sports, Books and More",199.0,449.0,4.3,55.67928730512249,99.0,Charm,464
"Sports, Books and More",188.0,270.0,4.3,30.37037037037037,88.0,Other,131
"Sports, Books and More",449.0,699.0,4.8,35.7653791130186,49.0,Other,60
"Sports, Books and More",199.0,299.0,4.2,33.44481605351171,99.0,Charm,367
"Sports, Books and More",152.0,299.0,4.1,49.163879598662206,52.0,Other,329
"Sports, Books and More",143.0,270.0,4.1,47.03703703703704,43.0,Other,179
"Sports, Books and More",269.0,799.0,4.6,66.33291614518147,69.0,Other,78
"Sports, Books and More",137.0,799.0,3.9,82.85356695869838,37.0,Other,108
"Sports, Books and More",199.0,379.0,4.3,47.4934036939314,99.0,Charm,316
"Sports, Books and More",220.0,350.0,4.2,37.142857142857146,20.0,Other,297
"Sports, Books and More",269.0,799.0,4.6,66.33291614518147,69.0,Other,61
"Sports, Books and More",168.0,799.0,4.4,78.97371714643305,68.0,Other,435
"Sports, Books and More",179.0,444.0,4.0,59.68468468468468,79.0,Other,260
"Sports, Books and More",150.0,799.0,4.1,81.22653316645807,50.0,Other,212
"Sports, Books and More",284.0,699.0,4.3,59.370529327610875,84.0,Other,169
"Sports, Books and More",159.0,899.0,4.5,82.31368186874305,59.0,Other,189
"Sports, Books and More",169.0,299.0,3.9,43.47826086956522,69.0,Other,96
"Sports, Books and More",419.0,549.0,4.7,23.67941712204007,19.0,Other,380
"Sports, Books and More",249.0,699.0,4.3,64.37768240343348,49.0,Other,214
"Sports, Books and More",445.0,999.0,4.3,55.45545545545546,45.0,Other,440
"Sports, Books and More",139.0,799.0,4.4,82.60325406758447,39.0,Other,113
"Sports, Books and More",199.0,299.0,4.2,33.44481605351171,99.0,Charm,297
"Sports, Books and More",449.0,899.0,4.8,50.055617352614014,49.0,Other,366
"Sports, Books and More",499.0,999.0,4.3,50.050050050050054,99.0,Charm,53
"Sports, Books and More",424.0,499.0,3.8,15.030060120240481,24.0,Other,356
"Sports, Books and More",239.0,399.0,4.5,40.100250626566414,39.0,Other,109
"Sports, Books and More",279.0,599.0,4.3,53.42237061769616,79.0,Other,299
"Sports, Books and More",459.0,1299.0,4.0,64.66512702078522,59.0,Other,212
"Sports, Books and More",1042.0,2699.0,4.0,61.39310855872545,42.0,Other,199
"Sports, Books and More",290.0,999.0,4.0,70.97097097097097,90.0,Other,450
"Sports, Books and More",179.0,999.0,4.0,82.08208208208208,79.0,Other,409
"Sports, Books and More",290.0,999.0,4.0,70.97097097097097,90.0,Other,196
"Sports, Books and More",166.0,999.0,4.1,83.38338338338338,66.0,Other,111
"Sports, Books and More",299.0,988.0,4.0,69.73684210526315,99.0,Charm,232
"Sports, Books and More",689.0,1599.0,4.1,56.91056910569105,89.0,Other,172
"Sports, Books and More",379.0,999.0,4.0,62.06206206206206,79.0,Other,494
"Sports, Books and More",499.0,1699.0,4.1,70.62978222483814,99.0,Charm,455
"Sports, Books and More",399.0,949.0,4.2,57.95574288724974,99.0,Charm,432
"Sports, Books and More",426.0,1899.0,4.1,77.56714060031595,26.0,Other,133
"Sports, Books and More",319.0,799.0,3.9,60.075093867334175,19.0,Other,121
"Sports, Books and More",379.0,949.0,4.1,60.06322444678609,79.0,Other,194
"Sports, Books and More",399.0,1499.0,4.0,73.3822548365577,99.0,Charm,216
"Sports, Books and More",799.0,1799.0,3.8,55.58643690939411,99.0,Charm,205
"Sports, Books and More",429.0,999.0,4.0,57.05705705705706,29.0,Other,265
"Sports, Books and More",379.0,1499.0,4.0,74.71647765176785,79.0,Other,148
"Sports, Books and More",389.0,999.0,4.0,61.06106106106106,89.0,Other,139
"Sports, Books and More",649.0,1299.0,4.1,50.03849114703618,49.0,Other,295
"Sports, Books and More",469.0,999.0,4.0,53.053053053053056,69.0,Other,291
"Sports, Books and More",429.0,999.0,4.0,57.05705705705706,29.0,Other,194
"Sports, Books and More",499.0,1499.0,4.0,66.711140760507,99.0,Charm,132
"Sports, Books and More",699.0,1999.0,3.9,65.03251625812906,99.0,Charm,197
"Sports, Books and More",699.0,1299.0,4.2,46.18937644341801,99.0,Charm,291
"Sports, Books and More",379.0,999.0,4.0,62.06206206206206,79.0,Other,164
"Sports, Books and More",469.0,1899.0,3.8,75.30279094260138,69.0,Other,402
"Sports, Books and More",899.0,1699.0,4.1,47.086521483225425,99.0,Charm,100
"Sports, Books and More",699.0,1999.0,3.9,65.03251625812906,99.0,Charm,186
"Sports, Books and More",435.0,1899.0,4.1,77.09320695102686,35.0,Other,167
"Sports, Books and More",799.0,1499.0,4.3,46.6977985323549,99.0,Charm,250
"Sports, Books and More",751.0,2499.0,4.2,69.94797919167667,51.0,Other,138
"Sports, Books and More",379.0,949.0,4.2,60.06322444678609,79.0,Other,282
"Sports, Books and More",429.0,1499.0,4.0,71.38092061374249,29.0,Other,204
"Sports, Books and More",599.0,899.0,4.0,33.37041156840934,99.0,Charm,386
"Sports, Books and More",1364.0,1999.0,4.3,31.765882941470736,64.0,Other,168
"Sports, Books and More",699.0,2400.0,4.2,70.875,99.0,Charm,462
"Sports, Books and More",699.0,1299.0,4.2,46.18937644341801,99.0,Charm,204
"Sports, Books and More",385.0,1599.0,4.1,75.92245153220762,85.0,Other,400
"Sports, Books and More",1829.0,5499.0,4.0,66.73940716493908,29.0,Other,179
"Sports, Books and More",299.0,350.0,3.7,14.571428571428571,99.0,Charm,397
"Sports, Books and More",299.0,350.0,3.7,14.571428571428571,99.0,Charm,436
"Sports, Books and More",275.0,1045.0,4.2,73.68421052631578,75.0,Other,266
"Sports, Books and More",179.0,799.0,4.3,77.59699624530664,79.0,Other,366
"Sports, Books and More",149.0,299.0,3.6,50.16722408026756,49.0,Other,485
"Sports, Books and More",199.0,599.0,4.0,66.7779632721202,99.0,Charm,191
"Sports, Books and More",199.0,399.0,4.3,50.125313283208015,99.0,Charm,383
"Sports, Books and More",349.0,350.0,3.7,0.2857142857142857,49.0,Other,331
"Sports, Books and More",169.0,249.0,3.9,32.1285140562249,69.0,Other,239
"Sports, Books and More",399.0,1299.0,4.1,69.28406466512702,99.0,Charm,474
"Sports, Books and More",198.0,499.0,4.2,60.320641282565134,98.0,Other,440
"Sports, Books and More",299.0,400.0,3.7,25.25,99.0,Charm,409
"Sports, Books and More",294.0,549.0,4.1,46.44808743169399,94.0,Other,161
"Sports, Books and More",195.0,799.0,3.9,75.59449311639548,95.0,Other,471
"Sports, Books and More",269.0,440.0,4.0,38.86363636363636,69.0,Other,131
"Sports, Books and More",349.0,350.0,3.7,0.2857142857142857,49.0,Other,120
"Sports, Books and More",437.0,585.0,4.0,25.299145299145298,37.0,Other,427
"Sports, Books and More",229.0,280.0,3.7,18.21428571428571,29.0,Other,472
"Sports, Books and More",199.0,399.0,4.3,50.125313283208015,99.0,Charm,303
"Sports, Books and More",547.0,999.0,4.1,45.24524524524524,47.0,Other,157
"Sports, Books and More",199.0,350.0,4.1,43.142857142857146,99.0,Charm,279
"Sports, Books and More",499.0,1685.0,4.1,70.38575667655786,99.0,Charm,308
"Sports, Books and More",349.0,950.0,4.5,63.26315789473684,49.0,Other,470
"Sports, Books and More",548.0,999.0,4.1,45.14514514514514,48.0,Other,380
"Sports, Books and More",349.0,799.0,3.8,56.32040050062578,49.0,Other,362
"Sports, Books and More",379.0,788.0,4.3,51.90355329949239,79.0,Other,459
"Sports, Books and More",339.0,799.0,3.9,57.571964956195245,39.0,Other,364
"Sports, Books and More",439.0,549.0,3.9,20.036429872495447,39.0,Other,450
"Sports, Books and More",359.0,719.0,4.1,50.06954102920723,59.0,Other,432
"Sports, Books and More",549.0,999.0,4.1,45.04504504504504,49.0,Other,346
"Sports, Books and More",168.0,350.0,3.9,52.0,68.0,Other,145
"Sports, Books and More",494.0,1500.0,3.9,67.06666666666666,94.0,Other,288
"Sports, Books and More",249.0,280.0,3.7,11.071428571428571,49.0,Other,472
"Sports, Books and More",273.0,280.0,3.7,2.5,73.0,Other,54
"Sports, Books and More",370.0,999.0,4.0,62.96296296296296,70.0,Other,457
"Sports, Books and More",359.0,449.0,3.9,20.044543429844097,59.0,Other,108
"Sports, Books and More",279.0,599.0,4.1,53.42237061769616,79.0,Other,473
"Sports, Books and More",699.0,1999.0,3.7,65.03251625812906,99.0,Charm,178
"Sports, Books and More",155.0,299.0,4.1,48.16053511705686,55.0,Other,472
"Sports, Books and More",269.0,700.0,4.0,61.57142857142858,69.0,Other,422
"Sports, Books and More",455.0,,2.7,,55.0,Other,159
